id,annotator_code,combo_id,seed_id,level,class_tag,ratio_type,model_a,model_b,a_existence,a_appearance,a_interaction,b_existence,b_appearance,b_interaction,preference,prompt_ilogical,created_at
d159e489-a0ae-4162-bc92-b2fe7b2e2457,1,60172,35042,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-20 22:38:31.535800+00:00
adfc20fe-5e95-490b-bf64-8ce4c0ca4532,1,60173,35043,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 22:39:28.411219+00:00
d0f8a4f5-507e-4b1f-b3e5-c4e938460d65,1,60174,35043,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 22:40:23.583942+00:00
c647cbc7-217b-4714-a2bb-e5258d115fc1,1,60175,35043,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,False,2026-04-20 22:40:46.834425+00:00
d61123d7-831e-41ab-9f1a-f0658ede1891,1,60176,35043,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-20 22:40:58.054533+00:00
3b04c7d5-ddb4-4200-a15d-2aef5b044e6f,1,60181,35045,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 22:41:29.447484+00:00
baa70c56-876d-48e7-b4be-508d98a4f8c5,1,60182,35045,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 22:41:51.575850+00:00
c9f45770-72aa-447a-9e38-9d0c17531373,1,60183,35045,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-20 22:42:07.528117+00:00
c70ec957-c23e-4620-a368-cc9e76aa29e6,1,60184,35045,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-20 22:42:19.384027+00:00
64aeb8b5-3895-46d1-89e0-03e43a94dedf,1,60185,35046,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-20 22:44:00.170915+00:00
d71b2533-422d-4954-aefc-c30f03973f76,1,60186,35046,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 22:44:30.168035+00:00
71876958-90a4-4a5d-a864-349eec87b862,1,60187,35046,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 22:45:02.865353+00:00
65ad3cae-e6ee-47f2-b503-1ce9511eb381,1,60188,35046,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-20 22:45:17.900480+00:00
8ca1dec6-5fe6-4606-bb20-44756750af3a,3,60027,35006,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 22:46:37.469102+00:00
6e0c91a5-55e2-49f6-ad21-22dcab5083f4,1,60193,35048,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 22:47:14.698362+00:00
5a9f65b9-074e-4f06-becf-35bfe520ef74,1,60194,35048,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-20 22:58:17.300628+00:00
fa6024f7-741f-41e8-8e4a-3aa4410cf840,1,60195,35048,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 22:58:42.603210+00:00
329baf60-cec3-42c5-8f58-d98a7fd3670f,1,60196,35048,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,1,1,1,1,1,B,False,2026-04-20 22:58:51.202624+00:00
dd01a9db-556a-4bb1-a361-1b704de6908d,5,60647,35161,4,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,0,0,B,False,2026-04-20 23:00:01.447819+00:00
800674d1-0dcf-4623-8106-08058a58eb00,1,60205,35051,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 23:00:16.999075+00:00
fa5aaa39-9a7b-4d25-9e51-92177ad0d2d9,5,60648,35161,2,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-20 23:00:29.347000+00:00
65f9434f-d1b1-4541-918e-19c6f421fbb1,1,60206,35051,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-20 23:00:41.053378+00:00
65c6ca3f-3bdd-4726-a8da-a5409f143493,1,60207,35051,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:01:44.638961+00:00
b6e92a5d-f152-42b1-90f4-b64b5432b68e,1,60208,35051,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,0,1,1,0,B,False,2026-04-20 23:01:57.788408+00:00
ac91023d-8b88-4a09-8c0a-1c4f4686b38a,1,60209,35052,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-20 23:02:38.378748+00:00
494502b3-cd4c-4f17-b4d3-a171d02e109f,1,60210,35052,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:03:11.039971+00:00
4e22f891-6193-4218-b779-d7e7a0b61442,1,60211,35052,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:03:46.507487+00:00
8a7fa019-53c4-49b0-bbda-89ffd990534a,1,60212,35052,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-20 23:03:57.055109+00:00
e4e6e721-44f2-4cbd-be5a-d8cb0cedd3f9,1,60217,35054,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:05:51.152110+00:00
82d23400-b7f3-475c-ba7d-2441be8bd569,1,60218,35054,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:06:10.513700+00:00
5d2201ad-0cc3-447a-b7ff-84661b4cae0f,1,60219,35054,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-20 23:06:26.953797+00:00
4a7ca974-a4dc-4db8-a36e-291aadbba4e1,1,60220,35054,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-20 23:06:39.239040+00:00
8faa2680-5267-4910-aa35-69960b8d4fa1,1,60233,35058,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:07:27.955149+00:00
6b2ba6b9-78fe-4e10-899a-26e7e142ecd5,1,60234,35058,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:08:40.539630+00:00
4a35f929-d619-45f1-b43d-0b32378d2d93,1,60235,35058,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:09:09.556767+00:00
c9c5feac-728f-4931-83b6-b9acaac78eb0,1,60236,35058,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-20 23:09:22.525778+00:00
e8bb33a2-4db2-4d0e-82e0-e846d13bd257,1,60241,35060,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-20 23:09:48.858987+00:00
f9d55f39-3412-466d-9b56-c1a7d162d8a8,1,60242,35060,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-20 23:10:10.664395+00:00
134a283e-fc4c-4ef3-9790-924912771182,1,60243,35060,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,1,1,B,False,2026-04-20 23:10:26.666769+00:00
490f7f48-c501-40b4-9836-b621d42d4c7e,1,60244,35060,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,B,False,2026-04-20 23:10:43.135855+00:00
7140a56d-496c-44a3-9366-f5e2bfb091c0,1,60245,35061,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:11:07.523041+00:00
58c36e3b-d562-4003-abf2-a619eee10283,1,60246,35061,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:11:53.679907+00:00
bfdb6bb4-8252-4636-b282-27c2819e267e,1,60247,35061,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 23:12:20.681762+00:00
a258d062-8a91-41ab-a7ab-13c5e71d1e1b,1,60248,35061,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-20 23:12:31.801647+00:00
bddc849f-4537-4bf1-ba86-e072617484a9,1,60269,35067,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-20 23:13:08.379395+00:00
aaa722b7-ad62-4737-b1e9-211e49a7e99f,1,60270,35067,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:13:38.588229+00:00
880bbb0d-0667-4481-bfcf-9a8cd820045b,1,60271,35067,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-20 23:13:57.118317+00:00
9267d3e9-7943-478a-a657-bb8594496977,1,60272,35067,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-20 23:14:06.604611+00:00
2aa4ba44-720f-4336-9f0a-95e5b1f3df89,3,60028,35006,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-20 23:16:13.896979+00:00
17737012-fcee-4f59-8ee8-e4304c42c5e8,1,60289,35072,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:18:41.278142+00:00
e6bf47ce-634a-4711-986c-9e79fcde9efd,1,60290,35072,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:18:56.713277+00:00
c95468b3-bc45-427c-914e-9f21018b0fec,1,60291,35072,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-20 23:19:11.120815+00:00
4a560ffc-6571-4566-8702-2c77421e9330,1,60292,35072,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,0,0,1,A,False,2026-04-20 23:19:22.591925+00:00
0731f4d5-863f-4f99-8be6-76f05210c9b1,1,60601,35150,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:19:50.381315+00:00
da6edbdf-d7cc-4222-9bb5-8db5b5ed581c,1,60602,35150,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-20 23:20:21.313365+00:00
7eafb203-2323-4167-8344-b8527f9a206e,1,60603,35150,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,0,0,1,1,0,0,A,False,2026-04-20 23:20:54.312940+00:00
dddf5d17-7d8a-446e-b639-db17c442e823,1,60604,35150,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-20 23:21:04.768347+00:00
71fc573b-a74a-4187-bac6-35abbb160e90,1,60629,35157,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-20 23:22:29.734265+00:00
574971f6-1361-405e-a515-3c77b7640ffe,1,60630,35157,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 23:23:15.895831+00:00
207f6d5d-3006-49b2-95ec-ec487e25eefe,1,60631,35157,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-20 23:25:29.245646+00:00
706f2c2e-5f0a-40aa-a6ed-06ff0cc7dacb,1,60632,35157,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-20 23:25:41.850157+00:00
bedb0cc9-01bb-47d1-8009-93808756bf18,1,60637,35159,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:26:17.450937+00:00
188cc4f9-153d-4cf4-be9d-45bacd14fd47,1,60638,35159,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:26:39.081392+00:00
99084a89-7bfd-4264-9473-e60b913c3b4b,1,60639,35159,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,False,2026-04-20 23:27:04.829615+00:00
bbbd48cf-bb4e-402d-b2c3-6be3fe3bc715,1,60640,35159,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,0,1,1,1,B,False,2026-04-20 23:27:15.229821+00:00
846718fd-0f94-402d-928c-38aad7737a92,1,60641,35160,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:27:58.775020+00:00
8dc399a4-e579-414e-a2f9-ac819d5b8240,1,60642,35160,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:28:34.981416+00:00
dd00dc34-db00-44e8-822e-dbb8f5ac2e31,1,60643,35160,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:28:54.316768+00:00
f26d76a6-0f75-4811-9b86-d424258b92ff,1,60644,35160,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,1,0,1,0,1,B,False,2026-04-20 23:29:14.689383+00:00
7101e45a-173c-47c8-b721-2d6e481773fc,1,60649,35162,8,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,0,B,False,2026-04-20 23:30:35.298229+00:00
2513aec2-9ee6-4433-b481-144ad790a3f1,1,60650,35162,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,1,B,False,2026-04-20 23:30:54.227666+00:00
df5bfb3a-a967-41aa-a72f-c8a1fd3937f4,1,60651,35162,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,1,0,0,A,False,2026-04-20 23:31:14.598546+00:00
94c91043-c28d-4906-85e7-9ca3f26e70db,1,60652,35162,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-20 23:32:55.878669+00:00
f5319cce-c2d1-4cc5-b6c8-d0e1e4a8a73b,1,60653,35163,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:33:29.485418+00:00
46916b5e-2f15-403e-ac3c-a2f5ac7d3279,1,60654,35163,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:34:09.487255+00:00
75061bcb-0ae1-4c60-b66c-afa51ab0873c,1,60655,35163,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:34:28.240598+00:00
08950ca3-7e0e-4e69-8a71-5491e5911097,1,60656,35163,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-20 23:34:49.124125+00:00
75f5e035-f00c-4c1e-beea-cb455aa33b52,1,60673,35168,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:35:20.202035+00:00
97ca76d6-12df-4431-93bc-a5e00e410055,1,60674,35168,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:35:54.599754+00:00
1021f4d5-b5bf-4515-85b0-e5a05ef78696,1,60675,35168,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,1,0,0,A,False,2026-04-20 23:36:15.572648+00:00
08e6804d-c15b-4ac1-aca3-96fa31c0f3bd,1,60676,35168,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,0,A,False,2026-04-20 23:36:27.482229+00:00
45b475e6-af2d-4d04-944d-e5ca49cab80f,1,60677,35169,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-20 23:36:56.706057+00:00
2178642a-a035-4de1-bb0c-fe4c0a04b151,1,60678,35169,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:38:21.049556+00:00
5231e3f0-9cc7-48d1-9241-ce481ade09a7,1,60679,35169,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 23:38:40.727956+00:00
6c9d386f-869c-4c81-9d24-fb4848bbe5cd,1,60680,35169,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,1,0,1,B,False,2026-04-20 23:38:56.428945+00:00
834aaf7c-6b09-4554-bb47-2cc8c9725864,1,60685,35171,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:39:26.220879+00:00
6ecd17bd-ab1a-4b93-839e-1ed72c58805e,1,60686,35171,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-20 23:39:54.174130+00:00
f45911a7-d821-4ba6-bb2e-8de762b1ff21,1,60687,35171,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,1,A,False,2026-04-20 23:40:12.940506+00:00
ea21c038-a88b-4954-a9f2-94fa582c66c2,1,60688,35171,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,0,1,0,0,A,False,2026-04-20 23:41:29.484139+00:00
9cf5ea30-fbf4-4d5c-b1ef-06c59f709f97,1,60697,35174,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:41:59.058320+00:00
87bc95ac-4c96-4953-9ad3-da11fd5ade29,3,60037,35009,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-20 23:42:06.238464+00:00
2e31f15b-0722-49ed-bce1-e197c54cfdde,1,60698,35174,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,1,B,False,2026-04-20 23:42:29.421509+00:00
5cc24397-7be6-4e5a-b08b-a71b462c9f90,3,60038,35009,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:43:31.338069+00:00
f9388c9b-262e-4078-82e7-ade5ffea1e86,1,60699,35174,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-20 23:44:22.609812+00:00
87fb861d-cfc6-4339-8f02-9060d9e5e519,3,60039,35009,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,False,2026-04-20 23:44:27.558526+00:00
dd777d60-3f64-4a60-be05-a3eb0af4f5ed,1,60700,35174,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,0,1,0,0,A,False,2026-04-20 23:44:48.707758+00:00
c4926f3c-fb61-416d-8ce5-b3bb95b7ab27,1,60701,35175,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:45:42.531131+00:00
eacf3c43-5e06-4781-90fd-ba6c7ac44ebe,1,60702,35175,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:46:16.455510+00:00
664d2c91-ccf3-43f4-b4e3-60858c346379,1,60703,35175,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,1,1,1,1,B,False,2026-04-20 23:46:34.222446+00:00
86215db6-b115-4f96-bf9a-a8b1450a808b,1,60704,35175,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-20 23:46:44.326352+00:00
db79efc6-edd3-4d1e-8058-895948d0223a,1,60709,35177,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:47:09.085762+00:00
d831ae8f-fb6e-451f-8b3a-92994cafb2bf,1,60710,35177,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:47:48.471964+00:00
7b69963f-dd83-4c53-b473-ff86b2f8b657,1,60711,35177,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,1,1,0,1,B,False,2026-04-20 23:48:06.848226+00:00
3b01af69-5cee-4d0e-b406-7d67a52cc299,1,60712,35177,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-20 23:48:16.370293+00:00
e55f42e3-0769-4f9c-bc08-ccad5c8622ac,1,60725,35181,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:49:40.078041+00:00
0a7c60eb-f39b-4e6b-98e3-53f64af96a82,1,60726,35181,6,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:50:35.983936+00:00
af0442c8-5861-4608-9394-ab161dfd2a8b,1,60727,35181,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,0,B,False,2026-04-20 23:50:58.129114+00:00
384e9051-b650-47d3-afae-a08681eef8d1,1,60728,35181,2,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,1,1,1,B,False,2026-04-20 23:51:39.360575+00:00
1e43479f-6f1e-4fa3-b111-88d815a50856,1,60733,35183,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-20 23:52:14.348172+00:00
3b212186-8e9e-4875-a868-739f91dcd4b7,1,60734,35183,6,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,False,2026-04-20 23:52:31.977344+00:00
6eed4070-aaad-4cb9-b7e2-deb6e541c627,1,60735,35183,4,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,1,0,0,1,A,False,2026-04-20 23:52:47.185630+00:00
f7457cab-bb95-4cee-bb41-d89d292040b1,1,60736,35183,2,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,1,1,1,0,1,A,False,2026-04-20 23:52:58.172878+00:00
0ea48e69-ce8d-4624-b716-281e38b12dd4,1,60737,35184,8,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,0,0,0,0,0,0,A,False,2026-04-20 23:53:57.148800+00:00
2ac524e1-f4a7-4959-bcc6-bec25fa36b8a,1,60738,35184,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,1,B,False,2026-04-20 23:54:30.352671+00:00
c9c5e0f3-1fc1-4e18-bc46-7677e33b2d91,1,60739,35184,4,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:54:50.800465+00:00
34302a20-74d5-44a6-9f02-309dc3342761,1,60740,35184,2,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-20 23:55:02.642071+00:00
0823d45c-429d-4e63-9639-d4c5cae0279b,1,60745,35186,8,no_interaction_no_occlusion,balanced,nano_banana_v10,mosaic_v10,1,0,0,0,0,0,A,False,2026-04-20 23:55:54.578027+00:00
a88e7855-c241-4840-b6ce-da302b32d57a,5,60657,35164,8,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,0,0,1,0,0,0,A,False,2026-04-20 23:56:09.068807+00:00
24cdf41a-71c0-4f55-a8d9-6d17b0adad12,1,60746,35186,6,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,0,B,False,2026-04-20 23:56:12.785620+00:00
1d1e0400-8025-49e9-863d-1f4cdf986f4b,1,60747,35186,4,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-20 23:56:26.078137+00:00
d3086f6a-dd73-40c8-a0f7-d836d7eb4bad,1,60748,35186,2,no_interaction_no_occlusion,balanced,mosaic_v10,nano_banana_v10,1,0,1,1,1,1,B,False,2026-04-20 23:56:45.000973+00:00
0d8a8d32-f166-4ec2-a56e-649da6e120f6,5,60658,35164,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,0,0,0,0,A,False,2026-04-20 23:56:46.561457+00:00
93e598cc-cbd3-4af2-bf9b-0c7cf290450f,5,60659,35164,4,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,1,1,1,1,0,A,False,2026-04-20 23:57:27.215362+00:00
aa672613-2dca-49b4-9da5-1839f2a83534,5,60660,35164,2,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,1,1,0,1,1,0,B,False,2026-04-20 23:58:17.381602+00:00
f7884a03-623c-4638-a2b5-6e2589c14562,5,60669,35167,8,occlusion_interaction,object_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,1,1,B,True,2026-04-20 23:59:37.834439+00:00
fd3df7ec-269f-469f-ae53-ffb0f124a6e0,1,60749,35187,8,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,0,0,0,B,False,2026-04-21 00:01:46.766700+00:00
d5e847d5-1e35-4336-b180-f2a29006c565,5,60670,35167,6,occlusion_interaction,object_heavy,nano_banana_v10,mosaic_v10,1,0,1,0,0,0,A,True,2026-04-21 00:01:53.810820+00:00
753e6610-ceef-479f-96a6-c3cb29889bd3,1,60750,35187,6,occlusion_no_interaction,human_heavy,mosaic_v10,nano_banana_v10,0,0,0,1,0,1,B,False,2026-04-21 00:03:05.296158+00:00
a109eb98-1ef0-4158-9925-09559a00cdab,1,60751,35187,4,occlusion_no_interaction,human_heavy,nano_banana_v10,mosaic_v10,1,1,1,0,0,0,A,False,2026-04-21 00:03:43.789289+00:00
