id,annotator_code,combo_id,base_id,seed_id,level,class_tag,ratio_type,matchup_key,model_a,model_b,a_existence,a_appearance,a_interaction,b_existence,b_appearance,b_interaction,preference,prompt_ilogical,created_at
f642c7b2-6d5d-4eba-8b41-431e896859fa,1,pair02_2717,2717,20688,8,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-28 02:17:38.721890+00:00
1b3991e8-4d00-45cf-908e-f8ce6f91c43f,1,pair02_2718,2718,20688,6,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,1,B,False,2026-04-28 02:17:55.430337+00:00
4aecd40d-424e-4664-bda4-f20d90af0815,1,pair02_2719,2719,20688,4,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,1,A,False,2026-04-28 02:18:14.948282+00:00
d7cae682-6308-434a-ad28-ca323fe4428b,1,pair02_2720,2720,20688,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-04-28 02:18:23.739141+00:00
b5f91045-6a0b-4109-8afc-5e0c6af8772e,1,pair01_2877,2877,20730,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,0,0,0,A,False,2026-04-28 02:18:48.613616+00:00
c39b6350-9613-4063-8c00-604a1b91134a,1,pair01_2878,2878,20730,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,1,1,A,False,2026-04-28 02:19:10.157908+00:00
b0e3f0a3-8cbe-4d55-b654-abc4eb137001,1,pair01_2879,2879,20730,4,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,B,False,2026-04-28 02:19:29.184061+00:00
e2148ac1-6125-4d61-afcc-fd13cd541bf4,1,pair01_2880,2880,20730,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,1,0,B,False,2026-04-28 02:19:49.091581+00:00
5946d2cd-046e-4edd-90f6-8bf5e83debf3,1,pair02_2877,2877,20730,8,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 02:20:18.853605+00:00
e43f0a61-74bd-4995-8301-ed94521dd267,1,pair02_2878,2878,20730,6,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 02:20:39.854485+00:00
d05e29a4-ab56-40d4-a945-c85269882d11,1,pair02_2879,2879,20730,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 02:20:52.220090+00:00
acbcbb6e-567b-48ac-b4fe-f0cb00e35e2f,1,pair02_2880,2880,20730,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,1,1,1,A,False,2026-04-28 02:21:06.026248+00:00
992c5c65-3913-43bb-86cd-f12ea4d17413,6,pair01_4609,4609,21199,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,0,1,0,A,False,2026-04-28 02:51:10.445178+00:00
74288236-f3b3-4887-bc48-8c7dd861a205,6,pair01_4610,4610,21199,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,0,0,0,0,A,False,2026-04-28 02:52:07.367192+00:00
1d731e11-c389-48c9-bed8-d565df7a95d3,6,pair01_4611,4611,21199,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,False,2026-04-28 02:53:15.399511+00:00
295e408d-c479-4364-8539-402b1600686f,6,pair01_4612,4612,21199,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-28 02:53:34.618292+00:00
0e898cf3-f1ab-40a5-9f2d-a61e7c1e39ec,6,pair02_4609,4609,21199,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 02:54:17.886768+00:00
fc11a36c-4297-4f25-9542-b4e68f8de30e,6,pair02_4610,4610,21199,6,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-04-28 02:54:48.731256+00:00
a2d27d17-3a40-4849-819e-02101009e139,6,pair02_4611,4611,21199,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 02:55:21.874513+00:00
84058595-684f-42b6-a1f3-b65c7e8a264e,6,pair02_4612,4612,21199,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-04-28 02:55:37.461797+00:00
4bd19d36-3929-4bed-84da-fb29c9dd0dab,6,pair01_5013,5013,21308,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-28 02:56:29.645420+00:00
15357400-b960-49f8-ba84-25e7874c70c2,6,pair01_5014,5014,21308,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,0,1,A,False,2026-04-28 02:57:54.963750+00:00
37c3d8b6-d0f3-4773-b69b-e0c18b057b0c,6,pair01_5015,5015,21308,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-28 02:58:37.965577+00:00
3a0e2c13-e8af-4f65-9354-642aaf80065d,6,pair01_5016,5016,21308,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,1,A,False,2026-04-28 03:50:00.847201+00:00
978ab7c3-4d14-4499-9fd3-7dc87aece65c,6,pair02_5013,5013,21308,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 03:50:35.760246+00:00
9a49d1e6-e562-422b-94b2-6ecc269f6a00,6,pair02_5014,5014,21308,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 03:51:05.777364+00:00
72e81757-4664-43e1-86b6-867ed4bf78fe,6,pair02_5015,5015,21308,4,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-28 03:51:32.843946+00:00
231578d8-cb86-4f1c-aea1-868f75d1dcc0,6,pair02_5016,5016,21308,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,1,1,0,0,A,False,2026-04-28 03:52:07.037995+00:00
96dc89ec-e202-423f-9c80-8a222ce07d94,6,pair01_5041,5041,21315,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,0,0,0,0,A,False,2026-04-28 03:52:33.905356+00:00
6d5ef483-e4a2-4662-8f46-4f198a90caf8,6,pair01_5042,5042,21315,6,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,0,1,B,False,2026-04-28 03:53:09.576578+00:00
52a7670a-15c2-420e-942b-2488a0acfad6,6,pair01_5043,5043,21315,4,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-28 03:53:33.844077+00:00
7a8f9669-3ba5-44c1-9857-97319dcddd65,6,pair01_5044,5044,21315,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-04-28 03:53:52.153487+00:00
15aad879-fbe7-44ad-8a4b-be39f38f4555,6,pair02_5041,5041,21315,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-28 03:54:21.219818+00:00
a9809942-31f8-4a0e-aaaf-a4c5c8aebbf2,6,pair02_5042,5042,21315,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,1,0,0,0,A,False,2026-04-28 03:57:55.392896+00:00
d3cb726e-78d5-444b-b66a-4858f2a16a1b,6,pair02_5043,5043,21315,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-04-28 03:58:49.996762+00:00
7ac51e2f-29d5-4276-b90c-121b147f9520,6,pair02_5044,5044,21315,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,0,1,0,0,A,False,2026-04-28 03:59:02.028495+00:00
f315bdc9-141e-43a5-a099-cd06f6fb122d,6,pair01_5113,5113,21334,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,0,0,0,0,A,False,2026-04-28 03:59:36.717033+00:00
a4db5cda-99a6-4c5d-82d2-2935727e5016,6,pair01_5114,5114,21334,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,1,0,0,0,A,False,2026-04-28 04:00:17.186093+00:00
ce92188e-05ef-4c2b-8833-ade7a1f177de,6,pair01_5115,5115,21334,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,0,A,False,2026-04-28 04:00:43.043605+00:00
aae6b915-f84f-4277-8bf4-17aeafe6d6c2,6,pair01_5116,5116,21334,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,0,A,False,2026-04-28 04:00:55.143850+00:00
09efe148-1867-49e9-a185-801abd7cbdc0,6,pair02_5113,5113,21334,8,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-28 04:01:16.157927+00:00
f5faa09d-7e44-4131-ae77-628c06a7c4d1,6,pair02_5114,5114,21334,6,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,0,1,0,B,False,2026-04-28 04:01:31.550445+00:00
6347f474-86b2-4081-9cf8-5bf21b380fb2,6,pair02_5115,5115,21334,4,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 04:01:46.102553+00:00
6ee08941-b13b-4c60-b228-b552de37ac40,6,pair02_5116,5116,21334,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,1,1,1,B,False,2026-04-28 04:33:14.716199+00:00
0ddf7dc6-1b96-456f-bb47-b06616c905fa,6,pair01_5141,5141,21342,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,0,0,A,False,2026-04-28 04:34:45.862744+00:00
0c6f01a9-93ea-433f-905e-c810c2042ad3,6,pair01_5142,5142,21342,6,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,False,2026-04-28 04:35:27.773707+00:00
e8a1623c-1340-4f85-842d-d9410be5d28f,6,pair01_5143,5143,21342,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-04-28 04:35:52.828414+00:00
7f601726-09c5-47e9-bc82-06009f11b482,6,pair01_5144,5144,21342,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-28 04:36:07.428017+00:00
f71adbaa-0a3f-42db-8b4a-20376592ee3d,6,pair02_5141,5141,21342,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 04:36:45.321848+00:00
e97dd897-7192-4d29-8f01-2dc04b6c524c,6,pair02_5142,5142,21342,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 04:37:04.018662+00:00
523d2cc0-0f3d-4308-8f4c-1330b67efa29,6,pair02_5143,5143,21342,4,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-04-28 04:37:37.772010+00:00
5f03c64b-1d2a-4168-88b3-3c7918f9c7cf,6,pair02_5144,5144,21342,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-04-28 04:37:50.227769+00:00
d97e2484-3db7-40a3-ae0e-bfb9e553761f,6,pair01_5277,5277,21384,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,1,1,1,0,B,False,2026-04-28 04:39:45.363915+00:00
c1b0dfde-32ff-4683-8075-c3c9a25575ba,6,pair01_5278,5278,21384,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,1,1,0,0,A,False,2026-04-28 04:56:36.648499+00:00
3f8d5696-9da5-4b07-b0f5-cc0a14a21814,6,pair01_5279,5279,21384,4,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,1,0,0,A,False,2026-04-28 04:57:14.513567+00:00
76ee801e-36e0-4391-80fb-e65a68ccde0e,6,pair01_5280,5280,21384,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-28 04:57:44.537160+00:00
a08e822d-1893-4951-a40c-ed5f8a090386,6,pair02_5277,5277,21384,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-28 04:58:12.013414+00:00
ef626485-4bb3-47ff-81a7-35c590c57d48,6,pair02_5278,5278,21384,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-28 04:58:25.966686+00:00
e5997487-c996-41cc-a452-2a46f76fa690,6,pair02_5279,5279,21384,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 04:58:59.279490+00:00
b45ec9f1-1409-4ac2-9769-1469d1bbd62e,6,pair02_5280,5280,21384,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-04-28 04:59:17.355768+00:00
de34d3ec-b22b-4a1e-b49e-9154226168cf,6,pair01_5309,5309,21392,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,0,0,A,False,2026-04-28 04:59:50.989577+00:00
9f493318-03c9-476f-a1ac-76e824e493d6,6,pair01_5310,5310,21392,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-28 05:00:25.643229+00:00
ff9915c8-4c5e-4906-af3e-87e06f23ee89,6,pair01_5311,5311,21392,4,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,0,0,A,False,2026-04-28 05:00:47.745186+00:00
4e99bcc0-8458-4915-913e-b532ca04180e,6,pair01_5312,5312,21392,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,1,1,1,1,B,False,2026-04-28 05:16:58.418995+00:00
5d0259eb-6c39-4307-a067-7d72ce9f50bb,6,pair02_5309,5309,21392,8,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-28 05:17:27.483660+00:00
bfadae0d-6b93-4bd9-9ed6-3d32e44d008c,6,pair02_5310,5310,21392,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-28 05:17:43.520742+00:00
b6dd7262-70df-4675-9fd0-f543797e364e,6,pair02_5311,5311,21392,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-28 05:18:02.834440+00:00
c6fcf1d4-ece9-4775-8fe1-a36dbc5dd99f,6,pair02_5312,5312,21392,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,1,0,0,A,False,2026-04-28 05:18:29.940799+00:00
341fd54a-4d96-4cd8-84a8-3c31f1bd5265,6,pair01_5649,5649,21487,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,0,0,B,False,2026-04-28 05:19:18.702127+00:00
34265f58-fb18-4862-a2b6-41267a732176,6,pair01_5650,5650,21487,6,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,0,B,False,2026-04-28 05:19:58.981057+00:00
d4ba202f-44ff-4b5a-8303-2219ec3aa111,6,pair01_5651,5651,21487,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,False,2026-04-28 05:20:20.375979+00:00
5e6542ed-f0eb-4e53-b412-d277eb39d135,6,pair01_5652,5652,21487,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,1,0,A,False,2026-04-28 05:20:43.622842+00:00
909e7659-e4fe-41c2-ae5a-d2b965652af9,6,pair02_5649,5649,21487,8,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 05:21:12.037669+00:00
d5e7b5b0-126a-4f7f-b5d6-729b3f22dfd3,6,pair02_5650,5650,21487,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 05:59:32.852714+00:00
c70198c6-d30e-425c-b709-6db58c21f9a0,6,pair02_5651,5651,21487,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 05:59:53.412937+00:00
5c4cf87e-569c-4d33-84e7-323f64ddb147,6,pair02_5652,5652,21487,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,1,0,1,1,0,B,False,2026-04-28 06:00:35.785658+00:00
062aa14f-b166-4d5c-a51e-62b70f1f1b63,6,pair01_5653,5653,21488,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,1,1,1,0,B,False,2026-04-28 06:01:45.079821+00:00
1432e2ee-0091-4c0f-a4e7-2fa546ecafe8,6,pair01_5654,5654,21488,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,0,0,1,B,False,2026-04-28 06:02:35.291370+00:00
277b4813-bce8-47ea-a50b-fcbfaf58f4af,6,pair01_5655,5655,21488,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-28 06:02:58.610623+00:00
931186e5-057d-4485-81d3-2d0f9a658af0,6,pair01_5656,5656,21488,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-04-28 06:03:19.638875+00:00
33da6d8f-6371-4c6f-8aea-5c41162d7058,6,pair02_5653,5653,21488,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-04-28 06:03:47.088091+00:00
382dd8e5-af47-489c-b101-90c5551188bb,6,pair02_5654,5654,21488,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-28 06:04:12.161775+00:00
384730f5-9ec5-47f1-9cf4-78ff1958c1ce,6,pair02_5655,5655,21488,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 06:04:32.884985+00:00
a0afcec2-4536-40f7-ad28-97a45b5cc90c,3,pair01_58,58,20014,6,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,0,1,1,1,B,False,2026-04-28 06:19:04.552164+00:00
ddbaafef-be38-40d3-ab6c-1246c2491e63,3,pair01_59,59,20014,4,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,A,False,2026-04-28 06:19:32.273794+00:00
f4410187-3816-47b2-8f5e-c5a0951f10a8,3,pair01_60,60,20014,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,0,A,False,2026-04-28 06:19:49.577783+00:00
084e853a-510d-48d3-b959-c80804254d47,3,pair02_57,57,20014,8,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 06:20:29.337916+00:00
ece13456-a971-4706-a764-38f1225ace50,3,pair02_58,58,20014,6,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 06:20:50.155928+00:00
3e76b2c1-49d5-4308-914f-f9aea933c172,3,pair02_59,59,20014,4,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,1,0,1,A,False,2026-04-28 06:21:41.577403+00:00
d7c73199-d5c7-4ff5-af6c-65599997f774,3,pair02_60,60,20014,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,1,1,1,B,False,2026-04-28 06:21:54.936071+00:00
c6be90ef-1083-463c-965c-98398657c23e,3,pair01_193,193,20048,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-28 06:22:20.810715+00:00
46a0028c-47f9-43ad-93d8-698656f9d99e,3,pair01_194,194,20048,6,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,False,2026-04-28 06:22:53.537502+00:00
2491fe61-0606-450f-a876-30902c4859b6,3,pair01_195,195,20048,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,False,2026-04-28 06:23:18.245828+00:00
07ac96c9-6d20-4d6c-b608-abeb348f920d,3,pair01_196,196,20048,2,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,0,A,False,2026-04-28 06:23:33.847327+00:00
c3056a68-4db3-4622-b813-e57cfc9382df,3,pair02_193,193,20048,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 06:24:14.921196+00:00
e113f493-fc8b-495e-a971-cec87b61ac11,6,pair02_5656,5656,21488,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-04-28 06:24:20.629371+00:00
6ce65579-f017-40b3-b935-5381a982457b,3,pair02_194,194,20048,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-28 06:24:33.467453+00:00
44db66de-92f3-4728-890e-15f6ac21b4c2,3,pair02_195,195,20048,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,0,1,1,B,False,2026-04-28 06:25:05.600784+00:00
af847165-6566-4ace-a915-94beb3392cc7,3,pair02_196,196,20048,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,1,1,0,1,A,False,2026-04-28 06:25:25.099507+00:00
7d58bd6c-190f-4ffe-88d4-03969150bbe8,6,pair01_6257,6257,21653,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,1,0,1,A,False,2026-04-28 06:25:32.575860+00:00
7daa0be8-a7da-446f-9153-1bbe71a0a909,6,pair01_6258,6258,21653,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-28 06:26:12.620646+00:00
1a391372-6894-412e-808d-8a8520693e16,3,pair01_585,585,20146,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,1,B,False,2026-04-28 06:26:13.085702+00:00
78af85e7-5922-4215-8bc3-88ef8cf667bd,6,pair01_6259,6259,21653,4,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,1,A,False,2026-04-28 06:26:35.549327+00:00
6a680a88-7c7b-42c2-a901-75880a2894c8,6,pair01_6260,6260,21653,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,0,B,False,2026-04-28 06:27:05.594822+00:00
e50fa160-e0dd-45b5-9e53-1e818699ea94,6,pair02_6257,6257,21653,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-28 06:27:22.317358+00:00
440cc3e9-fd8c-4c25-b34b-46d66c525ec9,3,pair01_586,586,20146,6,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,0,1,1,B,False,2026-04-28 06:27:23.282046+00:00
fa64fabe-1a3e-4fd2-972e-8f0b0f4ad714,6,pair02_6258,6258,21653,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 06:27:38.517157+00:00
e1bd8777-9f81-4a16-882a-0ac7be6f3cb6,3,pair01_587,587,20146,4,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,0,A,False,2026-04-28 06:27:39.720747+00:00
f54e21af-da54-4af2-a9fe-740d2d298d62,3,pair01_588,588,20146,2,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-28 06:27:49.601424+00:00
7130f624-19d8-409d-b758-489f2f2ef0d5,6,pair02_6259,6259,21653,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 06:27:53.328817+00:00
6e108342-ceaa-40cc-8f53-03c666bed721,6,pair02_6260,6260,21653,2,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-04-28 06:28:04.702338+00:00
9b3c225d-d402-473d-8f72-66b040b6d1c0,3,pair02_585,585,20146,8,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-28 06:28:16.149661+00:00
798c5645-87cc-4a70-a072-008121fddda9,3,pair02_586,586,20146,6,no_interaction_no_occlusion,balanced,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-28 06:28:34.821741+00:00
e8304b3c-f1fa-4478-88bc-22c55e9065bc,6,pair01_6317,6317,21669,8,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,0,0,0,A,False,2026-04-28 06:28:35.137778+00:00
720a2190-58f7-4195-a8ce-22dec41309f2,3,pair02_587,587,20146,4,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,0,1,1,0,B,False,2026-04-28 06:29:14.805232+00:00
a634b6dc-a8e6-47a7-9e83-25023c6d7212,3,pair02_588,588,20146,2,no_interaction_no_occlusion,balanced,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-04-28 06:29:33.793145+00:00
e7bb34f7-58c5-4d17-826b-33db739369a5,3,pair01_673,673,20168,8,no_interaction_no_occlusion,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,1,B,False,2026-04-28 06:30:26.193615+00:00
7a80ddd5-a3fb-4c00-820e-5154c0ca7869,3,pair01_674,674,20168,6,no_interaction_no_occlusion,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,1,0,0,1,B,False,2026-04-28 06:30:56.930642+00:00
